BILL OF MATERIAL DETAIL - THỐNG KÊ DIỄN GIẢI KHỐI LƯỢNG,,,,,,,,,,,,,,,,,,,,,
    ,PROJECT CODE  - MÃ DỰ ÁN:        ,,BG-1....25,,,,,,,,,,,,,,,,,,
    ,CONTRACTOR - BÊN GIAO THẦU :              ,,CONG TY TNHH MDA E&C,,,,,,,,,,,,,,,,,,
    ,PROJECT NAME - TÊN DỰ ÁN :        ,,NHA MAY SAN XUAT INTERFLEX & KOREA CIRCUIT VINA,,,,,,,,,,,,,,,,,,
    ,ITEM NAME -TÊN HẠNG MỤC:           ,,NHA XE ,,,,,,,,,,,,,,,,,,
    ,SUBCONTRACTOR - NHÀ THẦU :       ,,MINH CUONG STEEL,,,,,,,,,,,,,,,,,,
    ,LOCATION - ĐỊA ĐIỂM:,,XA VINH TUONG - T.PHU THO,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
NO,Dự án_ID (Project_ID),Cấu kiện (Assembly_ID),Tên ck (Ass name),Tên chi tiết (Part name),Tiết diện (Profile),Vật liệu (Material),Dày (Thick) (mm),Rộng (Width) (mm),Dài (Length) (mm),SL/1CK (Qty/Ass),SL tổng (QtyTotal),KL CT (Weight 1 Part) (kg),KL/1CK tổ hợp (Weight 1 combination Ass) (kg),KL tổ hợp (Weight combination Total) (kg),KL/1CK (Weight 1 Ass) (kg),KL tổng (Weight Total) (kg),Area 1 Ass -(m2),Area Total (m2),welding machine (mh),hand welding (mh),Note
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.15            ,                ,W.15            ,PLT6*180,Q355    ,6,180,2794,1,1,23.69,23.69,23.69,23.69,23.69,1.04,1.04,11176,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.9            ,                ,BK.9            ,H300*200*6*10,Q355    ,,          ,596,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.54            ,                ,F.54            ,PLT10*200,Q355    ,10,200,580,2,2,8.86,17.72,17.72,17.72,17.72,0.24,0.48,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.29            ,                ,W.29            ,PLT6*280,Q355    ,6,280,580,1,1,7.58,7.58,7.58,7.58,7.58,0.33,0.33,2320,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.12           ,                ,BK.12           ,H300*200*6*10,Q355    ,,          ,600,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.60            ,                ,F.60            ,PLT10*200,Q355    ,10,200,584,1,1,8.94,8.94,8.94,8.94,8.94,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.61            ,                ,F.61            ,PLT10*200,Q355    ,10,200,547,1,1,8.35,8.35,8.35,8.35,8.35,0.23,0.23,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.40            ,                ,W.40            ,PLT6*280,Q355    ,6,280,581,1,1,7.4,7.4,7.4,7.4,7.4,0.32,0.32,2324,,
62,BG-1.....25 - NXE,BG-1.....25 - NXE-SC2.5           ,COT             ,SC2.5           ,H200X200X6X10,Q355    ,,          ,2810,       ,1,             ,154.76,154.76,200.59,200.59,5.42,5.66,,6072,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BP.1            ,                ,BP.1            ,PLT16*240,Q355    ,16,240,240,1,1,7.23,,,7.23,7.23,0.13,0.13,,1248,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.25            ,                ,F.25            ,PLT10*200,Q355    ,10,200,2794,1,1,43.87,43.87,43.87,43.87,43.87,1.18,1.18,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.26            ,                ,F.26            ,PLT10*200,Q355    ,10,200,2374,1,1,37.27,37.27,37.27,37.27,37.27,1,1,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.15            ,                ,W.15            ,PLT6*180,Q355    ,6,180,2794,1,1,23.69,23.69,23.69,23.69,23.69,1.04,1.04,11176,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.5            ,                ,BK.5            ,H300*200*6*10,Q355    ,,          ,600,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.60            ,                ,F.60            ,PLT10*200,Q355    ,10,200,584,1,1,8.94,8.94,8.94,8.94,8.94,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.61            ,                ,F.61            ,PLT10*200,Q355    ,10,200,547,1,1,8.35,8.35,8.35,8.35,8.35,0.23,0.23,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.40            ,                ,W.40            ,PLT6*280,Q355    ,6,280,581,1,1,7.4,7.4,7.4,7.4,7.4,0.32,0.32,2324,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.10           ,                ,BK.10           ,H300*200*6*10,Q355    ,,          ,596,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.55            ,                ,F.55            ,PLT10*200,Q355    ,10,200,580,2,2,8.83,17.66,17.66,17.66,17.66,0.24,0.48,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.29            ,                ,W.29            ,PLT6*280,Q355    ,6,280,580,1,1,7.58,7.58,7.58,7.58,7.58,0.33,0.33,2320,,
63,BG-1.....25 - NXE,BG-1.....25 - NXE-SC2.6           ,COT             ,SC2.6           ,H200X200X6X10,Q355    ,,          ,2890,       ,1,             ,156.53,156.53,202.36,202.36,5.47,5.71,,6072,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BP.1            ,                ,BP.1            ,PLT16*240,Q355    ,16,240,240,1,1,7.23,,,7.23,7.23,0.13,0.13,,1248,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.25            ,                ,F.25            ,PLT10*200,Q355    ,10,200,2794,1,1,43.87,43.87,43.87,43.87,43.87,1.18,1.18,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.26            ,                ,F.26            ,PLT10*200,Q355    ,10,200,2374,1,1,37.27,37.27,37.27,37.27,37.27,1,1,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.15            ,                ,W.15            ,PLT6*180,Q355    ,6,180,2794,1,1,23.69,23.69,23.69,23.69,23.69,1.04,1.04,11176,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.4            ,                ,BK.4            ,H300*200*6*10,Q355    ,,          ,641,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.62            ,                ,F.62            ,PLT10*200,Q355    ,10,200,586,1,1,8.96,8.96,8.96,8.96,8.96,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.63            ,                ,F.63            ,PLT10*200,Q355    ,10,200,625,1,1,9.57,9.57,9.57,9.57,9.57,0.26,0.26,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.41            ,                ,W.41            ,PLT6*280,Q355    ,6,280,621,1,1,7.93,7.93,7.93,7.93,7.93,0.35,0.35,2484,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.11           ,                ,BK.11           ,H300*200*6*10,Q355    ,,          ,596,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.55            ,                ,F.55            ,PLT10*200,Q355    ,10,200,580,2,2,8.83,17.66,17.66,17.66,17.66,0.24,0.48,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.29            ,                ,W.29            ,PLT6*280,Q355    ,6,280,580,1,1,7.58,7.58,7.58,7.58,7.58,0.33,0.33,2320,,
64,BG-1.....25 - NXE,BG-1.....25 - NXE-SC2.7           ,COT             ,SC2.7           ,H200X200X6X10,Q355    ,,          ,2890,       ,1,             ,156.59,156.59,202.42,202.42,5.47,5.71,,6072,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BP.1            ,                ,BP.1            ,PLT16*240,Q355    ,16,240,240,1,1,7.23,,,7.23,7.23,0.13,0.13,,1248,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.25            ,                ,F.25            ,PLT10*200,Q355    ,10,200,2794,1,1,43.87,43.87,43.87,43.87,43.87,1.18,1.18,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.26            ,                ,F.26            ,PLT10*200,Q355    ,10,200,2374,1,1,37.27,37.27,37.27,37.27,37.27,1,1,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.15            ,                ,W.15            ,PLT6*180,Q355    ,6,180,2794,1,1,23.69,23.69,23.69,23.69,23.69,1.04,1.04,11176,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.6            ,                ,BK.6            ,H300*200*6*10,Q355    ,,          ,596,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.54            ,                ,F.54            ,PLT10*200,Q355    ,10,200,580,2,2,8.86,17.72,17.72,17.72,17.72,0.24,0.48,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.29            ,                ,W.29            ,PLT6*280,Q355    ,6,280,580,1,1,7.58,7.58,7.58,7.58,7.58,0.33,0.33,2320,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.13           ,                ,BK.13           ,H300*200*6*10,Q355    ,,          ,641,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.62            ,                ,F.62            ,PLT10*200,Q355    ,10,200,586,1,1,8.96,8.96,8.96,8.96,8.96,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.63            ,                ,F.63            ,PLT10*200,Q355    ,10,200,625,1,1,9.57,9.57,9.57,9.57,9.57,0.26,0.26,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.41            ,                ,W.41            ,PLT6*280,Q355    ,6,280,621,1,1,7.93,7.93,7.93,7.93,7.93,0.35,0.35,2484,,
65,BG-1.....25 - NXE,BG-1.....25 - NXE-SC2.8           ,COT             ,SC2.8           ,H200X200X6X10,Q355    ,,          ,2140,       ,1,             ,126.08,126.08,171.91,171.91,4.79,4.79,,6072,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BP.1            ,                ,BP.1            ,PLT16*240,Q355    ,16,240,240,1,1,7.23,,,7.23,7.23,0.13,0.13,,1248,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.19            ,                ,F.19            ,PLT10*200,Q355    ,10,200,2044,1,1,32.1,32.1,32.1,32.1,32.1,0.86,0.86,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.20            ,                ,F.20            ,PLT10*200,Q355    ,10,200,1624,1,1,25.5,25.5,25.5,25.5,25.5,0.69,0.69,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.12            ,                ,W.12            ,PLT6*180,Q355    ,6,180,2044,1,1,17.33,17.33,17.33,17.33,17.33,0.76,0.76,8176,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.12           ,                ,BK.12           ,H300*200*6*10,Q355    ,,          ,600,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.60            ,                ,F.60            ,PLT10*200,Q355    ,10,200,584,1,1,8.94,8.94,8.94,8.94,8.94,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.61            ,                ,F.61            ,PLT10*200,Q355    ,10,200,547,1,1,8.35,8.35,8.35,8.35,8.35,0.23,0.23,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.40            ,                ,W.40            ,PLT6*280,Q355    ,6,280,581,1,1,7.4,7.4,7.4,7.4,7.4,0.32,0.32,2324,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.13           ,                ,BK.13           ,H300*200*6*10,Q355    ,,          ,641,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.62            ,                ,F.62            ,PLT10*200,Q355    ,10,200,586,1,1,8.96,8.96,8.96,8.96,8.96,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.63            ,                ,F.63            ,PLT10*200,Q355    ,10,200,625,1,1,9.57,9.57,9.57,9.57,9.57,0.26,0.26,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.41            ,                ,W.41            ,PLT6*280,Q355    ,6,280,621,1,1,7.93,7.93,7.93,7.93,7.93,0.35,0.35,2484,,
66,BG-1.....25 - NXE,BG-1.....25 - NXE-SC2.9           ,COT             ,SC2.9           ,H200X200X6X10,Q355    ,,          ,1390,       ,1,             ,96.17,96.17,142,142,3.88,3.88,,6072,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BP.1            ,                ,BP.1            ,PLT16*240,Q355    ,16,240,240,1,1,7.23,,,7.23,7.23,0.13,0.13,,1248,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.16            ,                ,F.16            ,PLT10*200,Q355    ,10,200,1294,1,1,20.32,20.32,20.32,20.32,20.32,0.55,0.55,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.17            ,                ,F.17            ,PLT10*200,Q355    ,10,200,874,1,1,13.73,13.73,13.73,13.73,13.73,0.37,0.37,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.11            ,                ,W.11            ,PLT6*180,Q355    ,6,180,1294,1,1,10.97,10.97,10.97,10.97,10.97,0.48,0.48,5176,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.12           ,                ,BK.12           ,H300*200*6*10,Q355    ,,          ,600,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.60            ,                ,F.60            ,PLT10*200,Q355    ,10,200,584,1,1,8.94,8.94,8.94,8.94,8.94,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.61            ,                ,F.61            ,PLT10*200,Q355    ,10,200,547,1,1,8.35,8.35,8.35,8.35,8.35,0.23,0.23,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.40            ,                ,W.40            ,PLT6*280,Q355    ,6,280,581,1,1,7.4,7.4,7.4,7.4,7.4,0.32,0.32,2324,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.13           ,                ,BK.13           ,H300*200*6*10,Q355    ,,          ,641,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.62            ,                ,F.62            ,PLT10*200,Q355    ,10,200,586,1,1,8.96,8.96,8.96,8.96,8.96,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.63            ,                ,F.63            ,PLT10*200,Q355    ,10,200,625,1,1,9.57,9.57,9.57,9.57,9.57,0.26,0.26,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.41            ,                ,W.41            ,PLT6*280,Q355    ,6,280,621,1,1,7.93,7.93,7.93,7.93,7.93,0.35,0.35,2484,,
67,BG-1.....25 - NXE,BG-1.....25 - NXE-SC2.10          ,COT             ,SC2.10          ,H200X200X6X10,Q355    ,,          ,640,       ,1,             ,41.58,41.58,76.96,76.96,1.97,2.01,,5804.8,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BP.1            ,                ,BP.1            ,PLT16*240,Q355    ,16,240,240,1,1,7.23,,,7.23,7.23,0.13,0.13,,1248,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.13            ,                ,F.13            ,PLT10*200,Q355    ,10,200,544,1,1,8.55,8.55,8.55,8.55,8.55,0.23,0.23,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.14            ,                ,F.14            ,PLT10*200,Q355    ,10,200,124,1,1,1.95,1.95,1.95,1.95,1.95,0.06,0.06,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-S.12            ,                ,S.12            ,PLT10*97,Q355    ,10,97,180,2,2,1.26,,,2.52,2.52,0.04,0.07,,1340.8,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.10            ,                ,W.10            ,PLT6*180,Q355    ,6,180,544,1,1,4.62,4.62,4.62,4.62,4.62,0.2,0.2,2176,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-BK.13           ,                ,BK.13           ,H300*200*6*10,Q355    ,,          ,641,1,1,,,,,,,,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.2            ,                ,CP.2            ,PLT16*240,Q355    ,16,240,420,1,1,12.66,,,12.66,12.66,0.22,0.22,,1608,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.62            ,                ,F.62            ,PLT10*200,Q355    ,10,200,586,1,1,8.96,8.96,8.96,8.96,8.96,0.24,0.24,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.63            ,                ,F.63            ,PLT10*200,Q355    ,10,200,625,1,1,9.57,9.57,9.57,9.57,9.57,0.26,0.26,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,1,1,0.31,,,0.31,0.31,0.02,0.02,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.41            ,                ,W.41            ,PLT6*280,Q355    ,6,280,621,1,1,7.93,7.93,7.93,7.93,7.93,0.35,0.35,2484,,
68,BG-1.....25 - NXE,BG-1.....25 - NXE-SG.1.1          ,BEAM            ,SG.1.1          ,H400*200*6*8,Q355    ,,          ,5099,       ,2,             ,218.96,437.92,268.32,536.64,6.61,18.57,,17627.2,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.8            ,                ,CP.8            ,PLT16*240,Q355    ,16,240,599,2,4,18.09,,,36.18,72.36,0.31,1.26,,7864,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.7             ,                ,F.7             ,PLT8*200,Q355    ,8,200,5067,2,4,63.65,127.3,254.6,127.3,254.6,2.11,8.45,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-GP.2            ,                ,GP.2            ,PLT8*187,Q355    ,8,187,383,2,4,3.72,,,7.44,14.88,0.13,0.51,,5457.6,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,4,8,0.31,,,1.24,2.48,0.02,0.12,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-S.6             ,                ,S.6             ,PLT8*97,Q355    ,8,97,383,2,4,2.25,,,4.5,9,0.08,0.32,,4305.6,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.5             ,                ,W.5             ,PLT6*384,Q355    ,6,384,5067,1,2,91.66,91.66,183.32,91.66,183.32,3.96,7.92,40536,,
69,BG-1.....25 - NXE,BG-1.....25 - NXE-SG.1.2          ,BEAM            ,SG.1.2          ,H400*200*6*8,Q355    ,,          ,2699,       ,2,             ,115.27,230.54,158.66,317.32,3.74,10.42,,12745.6,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.8            ,                ,CP.8            ,PLT16*240,Q355    ,16,240,599,2,4,18.09,,,36.18,72.36,0.31,1.26,,7864,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.9             ,                ,F.9             ,PLT8*200,Q355    ,8,200,2667,2,4,33.51,67.02,134.04,67.02,134.04,1.11,4.45,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-GP.2            ,                ,GP.2            ,PLT8*187,Q355    ,8,187,383,1,2,3.72,,,3.72,7.44,0.13,0.25,,2728.8,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,4,8,0.31,,,1.24,2.48,0.02,0.12,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-S.6             ,                ,S.6             ,PLT8*97,Q355    ,8,97,383,1,2,2.25,,,2.25,4.5,0.08,0.16,,2152.8,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.7             ,                ,W.7             ,PLT6*384,Q355    ,6,384,2667,1,2,48.25,48.25,96.5,48.25,96.5,2.09,4.17,21336,,
70,BG-1.....25 - NXE,BG-1.....25 - NXE-SG.1.3          ,BEAM            ,SG.1.3          ,H400*200*6*8,Q355    ,,          ,2699,       ,40,             ,115.27,4610.8,160.13,6405.2,3.66,210.3,,266432,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.8            ,                ,CP.8            ,PLT16*240,Q355    ,16,240,599,2,80,18.09,,,36.18,1447.2,0.31,25.19,,157280,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.9             ,                ,F.9             ,PLT8*200,Q355    ,8,200,2667,2,80,33.51,67.02,2680.8,67.02,2680.8,1.11,89.05,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-GP.2            ,                ,GP.2            ,PLT8*187,Q355    ,8,187,383,2,80,3.72,,,7.44,297.6,0.13,10.19,,109152,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,4,160,0.31,,,1.24,49.6,0.02,2.44,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-W.7             ,                ,W.7             ,PLT6*384,Q355    ,6,384,2667,1,40,48.25,48.25,1930,48.25,1930,2.09,83.43,426720,,
71,BG-1.....25 - NXE,BG-1.....25 - NXE-SG.1.4          ,BEAM            ,SG.1.4          ,H400*200*6*8,Q355    ,,          ,1699,       ,6,             ,72.07,432.42,115.46,692.76,2.54,21.58,,38236.8,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-CP.8            ,                ,CP.8            ,PLT16*240,Q355    ,16,240,599,2,12,18.09,,,36.18,217.08,0.31,3.78,,23592,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-F.52            ,                ,F.52            ,PLT8*200,Q355    ,8,200,1667,2,12,20.95,41.9,251.4,41.9,251.4,0.7,8.37,,,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-GP.2            ,                ,GP.2            ,PLT8*187,Q355    ,8,187,383,1,6,3.72,,,3.72,22.32,0.13,0.76,,8186.4,
           ,BG-1.....25 - NXE,BG-1.....25 - NXE-R.1             ,                ,R.1             ,PLT6*100,Q355    ,6,100,100,4,24,0.31,,,1.24,7.44,0.02,0.37,,,
